NAME	Neutrophils	Monocytes	MEP	CD4+ T-cells	Tregs	CD4+ Tcm	CD4+ Tem	CD8+ Tcm	CD8+ Tem	NK cells	naive B-cells	Memory B-cells	Class-switched memory B-cells	HSC	MPP	CLP	GMP	Macrophages	CD8+ T-cells	Erythrocytes	Megakaryocytes	CMP	Macrophages M1	Macrophages M2	Endothelial cells	DC	Eosinophils	Plasma cells	Chondrocytes	Fibroblasts	Smooth muscle	Epithelial cells	Melanocytes	Skeletal muscle	Keratinocytes	mv Endothelial cells	Myocytes	Adipocytes	Neurons	Pericytes	Preadipocytes	Astrocytes	Mesangial cells
CHIT1	18.68396146231566	2.704324593059	1.773589970482115	1.3027427195503098	1.4973910029929218	1.453916900548871	1.6624080820797629	1.4859049230312742	1.3300393072796588	1.473237128448711	1.7755391554645805	1.5460998747751367	1.737537863590171	2.635320655699252	1.869667119607323	2.8869167293700713	1.7987022450742123	72.49872146853451	12.881303549579219	2.4044270293212167	2.042740813928426	1.1270372007545084	895.7661280146773	45.693901548570906	1.0403313537150973	6.758297031311621	9.264610926838735	12.201284360776098	1.0124610333005246	1.0301794605364964	1.0365486067650496	1.0120780222796397	1.104002633347565	1.3742977553158247	1.0214198532137777	1.0521297502066984	1.0475835558880089	1.1601762576505774	1.2223655246062552	1.1076733511956043	1.1431571618110952	1.0162109854296748	1.005471565680927
CHN1	1.0	1.0	1.0	1.0	7.595068914495046	12.316563292228814	15.213209401705175	2.7299238887746173	3.349554303980598	1.0	1.0	1.0	1.0	1.0	1.499450536737429	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.654681781602104	1.0	1.0	1.0	1.782197055289257	26.945475934589375	3.134217658180498	1.5056346611700673	3.470015084359574	1.0	1.0	5.490364621474575	21.098448342951	1.5577047954964112	1370.5492750545031	43.619801861835114	10.150057373537859	60.607531167959	5.206246996641379
CHPF	1.0	1.0	1.0	1.0	1.0	2.3049590071527803	2.4341893888749913	2.165844561878352	2.1477814585793005	5.015129140336549	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.4265335910230887	5.643143881648574	159.77312131794258	46.784282393068835	89.15742467305984	56.75831563317145	72.80717304444579	94.39846145487684	10.743428384608276	91.87890092630616	1.0	103.98693856666364	9.845203366529194	6.563708632563397	107.00773054030412	37.39201252211981	347.29482129010705	154.75316549313143
CHRDL1	1.3366190778045817	1.0000555109598883	1.5047459313419456	1.0	1.0009808178192119	1.0006404945568241	1.0033086785116467	1.0008449031559103	1.0	1.0008107985145054	1.002678213755361	1.001913561622775	1.0058747979117517	9.893478018277264	6.296960553917978	3.4335329436289266	3.9808556684753347	1.0	1.0	1.0382773773434646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0021924160379827	1.0	1.0	1.0	1.0	1.0	2.21111030334721	1.0	1.0	1.0	90.0838431967727	54.05864972068394	1.0	1.6313186281801353	10.498745108247743	13.88428954098407
CHRNA1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	42.26616542008443	1.0	1.0	260.3068051663218	1.0	1.0	1.0246180952455193	1.0	1.651443184725729	1.0
CIDEA	1.0068050062363283	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0047592806684216	1.0	1.0004319458680397	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.7792959187490394	1.0	1.0	226.85933895440897	1.0	1.0	1.0	1.0	1.0
CIDEC	1.0069440124021862	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0048351622797491	1.0	1.0004680139970574	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5736047984073815	1.0	1.0	1.0	469.9420329871491	1.0	1.0	2.4753576741748886	1.0	1.0
CIITA	4.872304765471506	12.503085563299898	6.647822417285848	1.0078008870713129	2.4823536179706567	1.0159598773900802	1.0387246066082296	2.727753590546712	4.349119996264453	1.0167499551316768	123.94436774295275	101.76825021781661	96.80376014800959	10.143159552495064	10.919768997093765	7.100844221744698	7.2537535991151465	13.008519516884938	1.0044776045391846	1.3795141099312411	1.0695675011234311	1.2082977808728295	1.0048583082535028	2.963514081946889	1.0	22.109438708265216	60.125691571374965	4.344150179491255	1.0	1.0	1.0	1.0	2.1592763761949687	1.0111159398359715	1.0	1.0	1.0	2.2831741238737115	1.0036715631883526	1.0012248969053474	1.0016511447500922	1.0	1.0
CITED4	5.0454562579221465	2.650507810010866	1.0	2.936052744522153	1.978721343966597	2.7771154033045575	2.1918838836580234	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.9285536923557254	1.0	1.0	1.0	1.0	1.0	1.3655513296056392	1.0	3.9698270594532152	1.0	1.0	1.1075815224198613	1.0	8.538053418425424	1.0	7.708539501313249	83.88669923936183	1.9616376533148685	1.2006315916573906	1.1015029812049582	1.0	1.5785750080482315	1.5945142336648614	2.429496829880567	9.919232210034107
CKAP2L	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0237008085427526	1.0	1.0	1.7227554978105735	1.0	1.0	35.24380723531838	27.3529762053016	5.705679806855256	1.0	1.0	1.837710811136322	1.0	1.0	1.0	2.26715689924401	1.056199373915565	1.0	1.289622025638887	3.153333264434455	1.0	6.154668702940419	3.9980286120522446	1.0	1.0	1.0	10.11741491687748	3.863418737202812	3.0859331422129777	5.228623701538339
CKB	1.0	8.493609979995583	25.614049030251223	1.0	1.0	1.0	1.0	1.0	1.7267934999329986	1.0	1.0	1.0	1.0	20.938098410288873	23.475082591573173	1.0	1.0	1.5080451417400846	1.0	10.559625602830387	23.082407744850528	2.3833756613466757	2.7325572057874568	1.0	1.1783356364651354	50.00552362772902	21.722599973328506	1.9923345513544364	17.368970509068618	15.860912212192805	7.770914104490169	18.43936676625313	1.2121225368032298	20.342864235598327	3.3814238840093536	1.351655749009975	21.222869776774065	104.5591447267195	899.0601517284416	1.6069465697106982	3.421349690694598	9.549181627054393	154.26984648546022
CKM	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15058.180585823085	1.0	1.0	18.514640352241546	1.0	1.0	1.0	1.0	1.0	1.0
CKMT1A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2608409052399636	1.0	1.0	40.830623416265155	1.0	1.0	1.0	28.893770896420996	1.0	1.0	1.0	1.0
CKMT1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0213378568361349	1.0	1.0	43.069693193283484	1.0	1.0	1.0	32.47052145783692	1.0	1.0	1.0	1.0
